"","token","tag","pos","category","funct","case","pers","num","gender","tense","mode"
"269","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"270","hält","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"271","Mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"272","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"273","ein","ART.Indef.Acc.Sg.Neut","ART","Indef",NA,"Acc",NA,"Sg","Neut",NA,NA
"274","Kind","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"275","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"276","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"277","–","N.Reg.*.*.Neut","N","Reg",NA,NA,NA,NA,"Neut",NA,NA
"278","Man","PRO.Indef.Subst.-.Nom.Sg.*","PRO","Indef","Subst","Nom",NA,"Sg",NA,NA,NA
"279","sehe","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"280","nur","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"281","einmal","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"282","Was","PRO.Inter.Subst.-.Nom.Sg.Neut","PRO","Inter","Subst","Nom",NA,"Sg","Neut",NA,NA
"283","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"284","ein","ART.Indef.Acc.Sg.Neut","ART","Indef",NA,"Acc",NA,"Sg","Neut",NA,NA
"285","Zelt","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"286","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"287","Bin","VFIN.Sein.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"288","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"289","gefangen","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"290","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"291","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"292","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"293","Was","PRO.Inter.Subst.-.Nom.Sg.Neut","PRO","Inter","Subst","Nom",NA,"Sg","Neut",NA,NA
"294","soll","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"295","Schwanenbett","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"296","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"297","Polsterstuhl","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"298","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"299","Hohn","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"300","sprechende","ADJA.Pos.Nom.Sg.Fem","ADJA","Pos",NA,"Nom",NA,"Sg","Fem",NA,NA
"301","verfluchte","ADJA.Pos.Nom.Sg.Fem","ADJA","Pos",NA,"Nom",NA,"Sg","Fem",NA,NA
"302","Höflichkeit","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"303","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"304","Zweyter","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"305","Auftritt","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"306",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"307","Philotas","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"308",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"309","Strato","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"310",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"311","Strato","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"312",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"313","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"314","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"315","Philotas","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"316",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"317","Laß","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"318",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"319","o","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"320","laß","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"321","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"322",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"323","Alter","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"324","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"325","doch","CONJ.Coord.Doch","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"326","allein","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"327","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"328","Strato","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"329",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"330","Der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"331","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"332",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"333","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"334","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"335","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"336","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"337","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"338","Philotas","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"339",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"340","Der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"341","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"342","halte","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"343","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"344",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"345","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"346","107","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"347","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"348","Wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"349","sichs","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"350","gebührt","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"351",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"352","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"353","sieht","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"354",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"355","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"356","bin","VFIN.Sein.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"357","kein","PRO.Indef.Attr.-.Nom.Sg.Neut","PRO","Indef","Attr","Nom",NA,"Sg","Neut",NA,NA
"358","Weib","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"359",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"360","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"361","bin","VFIN.Sein.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"362","Soldat","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"363",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"364","Strato","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"365",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"366","Gleich","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"367","kömmt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"368","der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"369","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"370",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"371","sag","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"372","’","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"373","Sag","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"374","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"375","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"376","selbst","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"377",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"378","Philotas","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"379",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"380","Das","PRO.Dem.Subst.-.Acc.Sg.Neut","PRO","Dem","Subst","Acc",NA,"Sg","Neut",NA,NA
"381","will","VFIN.Mod.1.Sg.Pres.Ind","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"382","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"383",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"384","Führe","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"385","mich","PRO.Refl.Subst.1.Acc.Sg.*","PRO","Refl","Subst","Acc","1","Sg",NA,NA,NA
"386","Ihm","PRO.Pers.Subst.3.Dat.Sg.*","PRO","Pers","Subst","Dat","3","Sg",NA,NA,NA
"387","nur","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"388","entgegen","PART.Verb","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"389","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"390","Strato","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"391",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"392","Wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"393","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"394","solch","PRO.Indef.Attr.-.*.*.*","PRO","Indef","Attr",NA,NA,NA,NA,NA,NA
"395","schön","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"396","Gesicht","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"397",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"398","Voll","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"399","Milch","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"400","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"401","Rosen","N.Reg.Nom.Pl.Fem","N","Reg",NA,"Nom",NA,"Pl","Fem",NA,NA
"402",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"403","edel","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"404",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"405","ein","ART.Indef.Acc.Sg.Neut","ART","Indef",NA,"Acc",NA,"Sg","Neut",NA,NA
"406","Gesicht","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"407",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"408","Das","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"409","noch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"410","der","ART.Def.Dat.Sg.Fem","ART","Def",NA,"Dat",NA,"Sg","Fem",NA,NA
"411","ersten","ADJA.Pos.Dat.Sg.Fem","ADJA","Pos",NA,"Dat",NA,"Sg","Fem",NA,NA
"412","Jugend","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"413","Farbe","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"414","trägt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"415",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"416","Und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"417","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"418","verstellt","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"419","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"420","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"421","zornig","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"422","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"423","Philotas","N.Reg.Nom.Pl.Masc","N","Reg",NA,"Nom",NA,"Pl","Masc",NA,NA
"424",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"425","Lästerer","N.Reg.Nom.Pl.Masc","N","Reg",NA,"Nom",NA,"Pl","Masc",NA,NA
"426",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"427","Du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"428","spottest","VFIN.Full.2.Sg.Pres.Ind","VFIN","Full",NA,NA,"2","Sg",NA,"Pres","Ind"
"429","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"430","Ein","ART.Indef.Nom.Sg.Masc","ART","Indef",NA,"Nom",NA,"Sg","Masc",NA,NA
"431","Verzärtelter","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"432",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"433","ein","ART.Indef.Nom.Sg.Neut","ART","Indef",NA,"Nom",NA,"Sg","Neut",NA,NA
"434","Kind","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"435",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"436","Das","ART.Def.Nom.Sg.Neut","ART","Def",NA,"Nom",NA,"Sg","Neut",NA,NA
"437",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"438","von","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"439","dem","PRO.Rel.Subst.-.Dat.Sg.Neut","PRO","Rel","Subst","Dat",NA,"Sg","Neut",NA,NA
"440","sanften","ADJA.Pos.Nom.Pl.Neut","ADJA","Pos",NA,"Nom",NA,"Pl","Neut",NA,NA
"441","Schoos","N.Reg.Nom.Pl.Neut","N","Reg",NA,"Nom",NA,"Pl","Neut",NA,NA
"442","der","ART.Def.Gen.Sg.Fem","ART","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"443","Mutter","N.Reg.Gen.Sg.Fem","N","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"444","erst","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"445","Entlassen","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"446","Polster","N.Reg.Acc.Pl.Neut","N","Reg",NA,"Acc",NA,"Pl","Neut",NA,NA
"447","sucht","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"448",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"449","ein","ART.Indef.Nom.Sg.Neut","ART","Indef",NA,"Nom",NA,"Sg","Neut",NA,NA
"450","schwaches","ADJA.Pos.Nom.Sg.Neut","ADJA","Pos",NA,"Nom",NA,"Sg","Neut",NA,NA
"451","Kind","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"452",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"453","Ein","ART.Indef.Nom.Sg.Masc","ART","Indef",NA,"Nom",NA,"Sg","Masc",NA,NA
"454","Weichling","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"455",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"456","bin","VFIN.Sein.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"457","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"458","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"459",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"460","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"461","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"462","Du","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"463","irrst","VFIN.Full.2.Sg.Pres.Ind","VFIN","Full",NA,NA,"2","Sg",NA,"Pres","Ind"
"464",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"465","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"466","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"467","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"468","weiß","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"469",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"470","Dein","PRO.Poss.Attr.-.Acc.Sg.Neut","PRO","Poss","Attr","Acc",NA,"Sg","Neut",NA,NA
"471","Angesicht","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"472","voll","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"473","Narben","N.Reg.Acc.Pl.Fem","N","Reg",NA,"Acc",NA,"Pl","Fem",NA,NA
"474",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"475","das","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"476","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"477","schön","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"478","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"479","Strato","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"480",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"481","Heroische","ADJA.Pos.Nom.Pl.Masc","ADJA","Pos",NA,"Nom",NA,"Pl","Masc",NA,NA
"482","Gedanken","N.Reg.Nom.Pl.Masc","N","Reg",NA,"Nom",NA,"Pl","Masc",NA,NA
"483","liegen","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"484","da","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"485","In","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"486","wenig","PRO.Indef.Attr.-.*.*.*","PRO","Indef","Attr",NA,NA,NA,NA,NA,NA
"487","Worten","N.Reg.Dat.Pl.Neut","N","Reg",NA,"Dat",NA,"Pl","Neut",NA,NA
"488",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"489","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"490","verstehe","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"491","sie","PRO.Pers.Subst.3.Acc.*.*","PRO","Pers","Subst","Acc","3",NA,NA,NA,NA
"492","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"493","108","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"494","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"495","Aus","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"496","deinen","PRO.Poss.Attr.-.Dat.Pl.*","PRO","Poss","Attr","Dat",NA,"Pl",NA,NA,NA
"497","Augen","N.Reg.Dat.Pl.Neut","N","Reg",NA,"Dat",NA,"Pl","Neut",NA,NA
"498",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"499","welche","PRO.Rel.Subst.-.Nom.Pl.Neut","PRO","Rel","Subst","Nom",NA,"Pl","Neut",NA,NA
"500","glühen","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"501",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"502","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"503","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"504","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"505","reden","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"506","ihren","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"507","ganzen","ADJA.Pos.Acc.Sg.Masc","ADJA","Pos",NA,"Acc",NA,"Sg","Masc",NA,NA
"508","grossen","ADJA.Pos.Acc.Sg.Masc","ADJA","Pos",NA,"Acc",NA,"Sg","Masc",NA,NA
"509","Sinn","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"510","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"511","Man","PRO.Indef.Subst.-.Nom.Sg.*","PRO","Indef","Subst","Nom",NA,"Sg",NA,NA,NA
"512","muß","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"513","dich","PRO.Pers.Subst.2.Acc.Sg.*","PRO","Pers","Subst","Acc","2","Sg",NA,NA,NA
"514","lieben","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"515","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"516","bewundern","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"517",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"518","Philotas","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"519",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"520","Nur","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"521","fürchten","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"522","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"523",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"524","Das","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"525","meinst","VFIN.Full.2.Sg.Pres.Ind","VFIN","Full",NA,NA,"2","Sg",NA,"Pres","Ind"
"526","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"527",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"528","Ha","ITJ","ITJ",NA,NA,NA,NA,NA,NA,NA,NA
"529","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"530","Meinst","VFIN.Full.2.Sg.Pres.Ind","VFIN","Full",NA,NA,"2","Sg",NA,"Pres","Ind"
"531","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
